Date,Cumulative Total Return (Net Dividends)
2020-05-11,51006.7188
2020-05-12,49965.3789
2020-05-13,49094.6133
2020-05-14,49671.9727
2020-05-15,49872.7969
2020-05-18,51452.8672
2020-05-19,50917.0547
2020-05-20,51776.0664
2020-05-21,51376.3477
2020-05-22,51506.2617
2020-05-26,52141.3945
2020-05-27,52916.9375
2020-05-28,52811.3398
2020-05-29,53074.4258
2020-06-01,53276.332
2020-06-02,53716.2617
2020-06-03,54456.3086
2020-06-04,54284.457
2020-06-05,55710.6836
2020-06-08,56383.7422
2020-06-09,55947.1094
2020-06-10,55649.5898
2020-06-11,52369.9297
2020-06-12,53070.9336
2020-06-15,53514.8125
2020-06-16,54532.3516
2020-06-17,54335.6562
2020-06-18,54369.8633
2020-06-19,54072.3203
2020-06-22,54424.207
2020-06-23,54659.0664
2020-06-24,53243.4336
2020-06-25,53830.8711
2020-06-26,52524.9141
2020-06-29,53304.3125
2020-06-30,54131.6055
2020-07-01,54405.5898
2020-07-02,54665.0078
2020-07-06,55535.0898
2020-07-07,54933.4688
2020-07-08,55364.9922
2020-07-09,55067.7148
2020-07-10,55645.25
2020-07-13,55123.332
2020-07-14,55871.0078
2020-07-15,56380.5
2020-07-16,56189.832
2020-07-17,56353.1133
2020-07-20,56827.7109
2020-07-21,56924.1914
2020-07-22,57253.3047
2020-07-23,56550.9844
2020-07-24,56201.4766
2020-07-27,56618.1367
2020-07-28,56251.6484
2020-07-29,56952.082
2020-07-30,56747.1016
2020-07-31,57189.2891
2020-08-03,57602.5
2020-08-04,57810.9688
2020-08-05,58183.3203
2020-08-06,58564.5586
2020-08-07,58613.8164
2020-08-10,58775.6133
2020-08-11,58306.7617
2020-08-12,59132.9609
2020-08-13,59026.4648
2020-08-14,59020.6523
2020-08-17,59182.2344
2020-08-18,59328.2227
2020-08-19,59076.2852
2020-08-20,59265.0938
2020-08-21,59473.0664
2020-08-24,60078.3711
2020-08-25,60295.4375
2020-08-26,60911.6523
2020-08-27,61017.668
2020-08-28,61435.2422
2020-08-31,61307.3906
2020-09-01,61770.6523
2020-09-02,62727.8164
2020-09-03,60532.6172
2020-09-04,60039.4922
2020-09-08,58372.8398
2020-09-09,59554.0312
2020-09-10,58507.9766
2020-09-11,58541.9922
2020-09-14,59307.707
2020-09-15,59618.6875
2020-09-16,59345.0703
2020-09-17,58845.9219
2020-09-18,58187.6641
2020-09-21,57516.1367
2020-09-22,58122.1406
2020-09-23,56745.1602
2020-09-24,56917.875
2020-09-25,57830.7422
2020-09-28,58764.0391
2020-09-29,58488.082
2020-09-30,58973.7969
2020-10-01,59292.793
2020-10-02,58724.5039
2020-10-05,59788.3008
2020-10-06,58952.9297
2020-10-07,59981.9258
2020-10-08,60481.3359
2020-10-09,61015.0742
2020-10-12,62018.5039
2020-10-13,61626.7305
2020-10-14,61223.9883
2020-10-15,61131.957
2020-10-16,61141.3359
2020-10-19,60141.2773
2020-10-20,60427.2148
2020-10-21,60295.7227
2020-10-22,60615.9648
2020-10-23,60826.3594
2020-10-26,59694.2266
2020-10-27,59514.2031
2020-10-28,57410.6133
2020-10-29,58102.4961
2020-10-30,57402.7969
2020-11-02,58111.8789
2020-11-03,59148.5664
2020-11-04,60454.9219
2020-11-05,61644.8398
2020-11-06,61634.9961
2020-11-09,62362.8086
2020-11-10,62285.7383
2020-11-11,62763.1094
2020-11-12,62148.7109
2020-11-13,63001.7422
2020-11-16,63737.6836
2020-11-17,63440.9023
2020-11-18,62717.7305
2020-11-19,62969.8164
2020-11-20,62541.9727
2020-11-23,62902.1484
2020-11-24,63921.2852
2020-11-25,63822.1367
2020-11-27,63981.6562
2020-11-30,63697.1602
2020-12-01,64418.2617
2020-12-02,64540.0078
2020-12-03,64511.6484
2020-12-04,65086.4219
2020-12-07,64960.3359
2020-12-08,65143.3828
2020-12-09,64627.9219
2020-12-10,64549.3906
2020-12-11,64469.1367
2020-12-14,64199.2656
2020-12-15,65030.9805
2020-12-16,65146.5742
2020-12-17,65525.418
2020-12-18,65299.8125
2020-12-21,65046.3828
2020-12-22,64915.9141
2020-12-23,64965.3945
2020-12-24,65200.6289
2020-12-28,65770.2109
2020-12-29,65623.5
2020-12-30,65718.8438
2020-12-31,66147.8594
2021-01-04,65173.9766
2021-01-05,65644.2188
2021-01-06,66020.5703
2021-01-07,67011.0859
2021-01-08,67388.2578
2021-01-11,66945.8828
2021-01-12,66973.7656
2021-01-13,67127.6406
2021-01-14,66883.0156
2021-01-15,66402.4297
2021-01-19,66946.0391
2021-01-20,67880.4453
2021-01-21,67907.5547
2021-01-22,67703.6016
2021-01-25,67948.7656
2021-01-26,67847.75
2021-01-27,66103.0703
2021-01-28,66756.0781
2021-01-29,65473.625
2021-02-01,66526.375
2021-02-02,67453.0547
2021-02-03,67521.2031
2021-02-04,68261.9375
2021-02-05,68535.5859
2021-02-08,69044.9688
2021-02-09,68979.8125
2021-02-10,68957.6875
2021-02-11,69086.5469
2021-02-12,69415.875
2021-02-16,69384.9375
2021-02-17,69374.0156
2021-02-18,69069.7734
2021-02-19,68945.5312
2021-02-22,68417.3203
2021-02-23,68504.8047
2021-02-24,69284.4219
2021-02-25,67595.6797
2021-02-26,67281.8672
2021-03-01,68886.6562
2021-03-02,68329.5156
2021-03-03,67439.0312
2021-03-04,66544.5391
2021-03-05,67846.7188
2021-03-08,67483.3438
2021-03-09,68446.2109
2021-03-10,68863.3281
2021-03-11,69584.9766
2021-03-12,69672.6953
2021-03-15,70128.8516
2021-03-16,70020.5078
2021-03-17,70223.0703
2021-03-18,69188.4141
2021-03-19,69154.0234
2021-03-22,69640.7266
2021-03-23,69108.5469
2021-03-24,68734.1953
2021-03-25,69097.2656
2021-03-26,70248.6328
2021-03-29,70187.5703
2021-03-30,69972.9297
2021-03-31,70232.3359
2021-04-01,71064.1875
2021-04-05,72101.1875
2021-04-06,72034.1797
2021-04-07,72141.9922
2021-04-08,72463.7109
2021-04-09,73024.7188
2021-04-12,73011.5312
2021-04-13,73252.3984
2021-04-14,72961.4297
2021-04-15,73773.5312
2021-04-16,74040.125
2021-04-19,73646.7031
2021-04-20,73147.4766
2021-04-21,73829.1406
2021-04-22,73154.1328
2021-04-23,73957.25
2021-04-26,74089.2344
2021-04-27,74073.8125
2021-04-28,74011.5312
2021-04-29,74516.7422
2021-04-30,73985.8359
2021-05-03,74189.6953
2021-05-04,73693.5703
2021-05-05,73745.8828
2021-05-06,74360.5156
2021-05-07,74922.0234
2021-05-10,74140.7734
2021-05-11,73497.5625
2021-05-12,71928.8906
2021-05-13,72818.0625
2021-05-14,73911.5469
2021-05-17,73724.4688
2021-05-18,73104.7734
2021-05-19,72899.6562
2021-05-20,73676.6875
2021-05-21,73621.8828
2021-05-24,74359.9375
2021-05-25,74202.6562
2021-05-26,74343.0938
2021-05-27,74436.5312
2021-05-28,74503.0703
2021-06-01,74468.6641
2021-06-02,74584.4062
2021-06-03,74325.4297
2021-06-04,74983.7422
2021-06-07,74925.7188
2021-06-08,74940.4688
2021-06-09,74806.5547
2021-06-10,75158.5625
2021-06-11,75306.7422
2021-06-14,75462.3047
2021-06-15,75312.9141
2021-06-16,74907.4297
2021-06-17,74876.8516
2021-06-18,73896.5391
2021-06-21,74936.0859
2021-06-22,75320.6094
2021-06-23,75239.1172
2021-06-24,75683.4766
2021-06-25,75937.1328
2021-06-28,76113.1641
2021-06-29,76140.9688
2021-06-30,76244.4453
2021-07-01,76648.2031
2021-07-02,77233.6953
2021-07-06,77080.8125
2021-07-07,77340.1875
2021-07-08,76692.4922
2021-07-09,77559.6016
2021-07-12,77827.6172
2021-07-13,77553.7188
2021-07-14,77653.6484
2021-07-15,77401.6406
2021-07-16,76817.3594
2021-07-19,75598
2021-07-20,76748.0469
2021-07-21,77381.4375
2021-07-22,77543.6094
2021-07-23,78334.6953
2021-07-26,78522.4688
2021-07-27,78152.2578
2021-07-28,78138.3359
2021-07-29,78476.5859
2021-07-30,78057.8672
2021-08-02,77914.1484
2021-08-03,78554.1875
2021-08-04,78190.6719
2021-08-05,78666.375
2021-08-06,78807.6562
2021-08-09,78739.4531
2021-08-10,78817.7188
2021-08-11,79015.6562
2021-08-12,79270.0469
2021-08-13,79400.75
2021-08-16,79611.4297
2021-08-17,79053.5859
2021-08-18,78217.8047
2021-08-19,78321.3281
2021-08-20,78963.75
2021-08-23,79644.7812
2021-08-24,79764.3906
2021-08-25,79942.7969
2021-08-26,79479.625
2021-08-27,80183.1094
2021-08-30,80533.875
2021-08-31,80434.3828
2021-09-01,80464.8438
2021-09-02,80705.9141
2021-09-03,80680.8047
2021-09-07,80408.9453
2021-09-08,80305.5469
2021-09-09,79941.9219
2021-09-10,79327.2344
2021-09-13,79508.7266
2021-09-14,79070.7578
2021-09-15,79743.7812
2021-09-16,79622.3672
2021-09-17,78896.4375
2021-09-20,77555.7969
2021-09-21,77496.2656
2021-09-22,78234.9453
2021-09-23,79188.5781
2021-09-24,79305.5703
2021-09-27,79086.8203
2021-09-28,77478.3438
2021-09-29,77607.7344
2021-09-30,76687.6094
2021-10-01,77570.5234
2021-10-04,76565.6719
2021-10-05,77381.3984
2021-10-06,77699.5781
2021-10-07,78363.0312
2021-10-08,78214.1562
2021-10-11,77676.4688
2021-10-12,77488.5
2021-10-13,77724.4531
2021-10-14,79061.1328
2021-10-15,79651.8359
2021-10-18,79920.9766
2021-10-19,80513.7891
2021-10-20,80809.9609
2021-10-21,81058.3203
2021-10-22,80972.5469
2021-10-25,81357.8359
2021-10-26,81506.3672
2021-10-27,81095.5078
2021-10-28,81897.7266
2021-10-29,82066.6797
2021-11-01,82215.3828
2021-11-02,82518.4375
2021-11-03,83052.2578
2021-11-04,83410.9688
2021-11-05,83731.0938
2021-11-08,83806.3594
2021-11-09,83518.7656
2021-11-10,82849.5469
2021-11-11,82895.2422
2021-11-12,83502.25
2021-11-15,83504.7734
2021-11-16,83832.5703
2021-11-17,83630.6953
2021-11-18,83921.5781
2021-11-19,83806.0547
2021-11-22,83545.4844
2021-11-23,83685.1953
2021-11-24,83880.9688
2021-11-26,81974.4375
2021-11-29,83061.6641
2021-11-30,81495.6016
2021-12-01,80538.5312
2021-12-02,81695.8828
2021-12-03,81008.6719
2021-12-06,81962.4609
2021-12-07,83662.8672
2021-12-08,83923.0703
2021-12-09,83329.7344
2021-12-10,84127.3125
2021-12-13,83359.625
2021-12-14,82748.2031
2021-12-15,84104.2891
2021-12-16,83370.5391
2021-12-17,82514.5781
2021-12-20,81574.5156
2021-12-21,83032.6953
2021-12-22,83887.6875
2021-12-23,84411.9062
2021-12-27,85582
2021-12-28,85495.4453
2021-12-29,85615.7188
2021-12-30,85367.3672
2021-12-31,85146.8906
2022-01-03,85690.7578
2022-01-04,85642.5
2022-01-05,83986.1172
2022-01-06,83911.0781
2022-01-07,83586.1484
2022-01-10,83465.5469
2022-01-11,84231.0078
2022-01-12,84469.9219
2022-01-13,83274.4688
2022-01-14,83344.1016
2022-01-18,81811.0938
2022-01-19,81019.0078
2022-01-20,80129.8438
2022-01-21,78613.1094
2022-01-24,78831.2812
2022-01-25,77870.8359
2022-01-26,77755.0078
2022-01-27,77340.8281
2022-01-28,79235.6641
2022-01-31,80735.4844
2022-02-01,81290.6328
2022-02-02,82058.3906
2022-02-03,80058.1484
2022-02-04,80485.0312
2022-02-07,80188.5938
2022-02-08,80863.8125
2022-02-09,82049.375
2022-02-10,80571.4844
2022-02-11,79044.3984
2022-02-14,78746.1094
2022-02-15,79998.2969
2022-02-16,80079.6641
2022-02-17,78389.5
2022-02-18,77838.5703
2022-02-22,77049.0859
2022-02-23,75628.9141
2022-02-24,76767.875
2022-02-25,78496.0859
2022-02-28,78312.8359
2022-03-01,77101.5938
2022-03-02,78543.3984
2022-03-03,78140.0938
2022-03-04,77524.6719
2022-03-07,75234.4297
2022-03-08,74691.3516
2022-03-09,76625.1016
2022-03-10,76302.7969
2022-03-11,75316.9453
2022-03-14,74773.6641
2022-03-15,76378.4141
2022-03-16,78092.125
2022-03-17,79062.2734
2022-03-18,79986.3672
2022-03-21,79955.7031
2022-03-22,80860.6719
2022-03-23,79871.5781
2022-03-24,81025.5625
2022-03-25,81437.1875
2022-03-28,82019.875
2022-03-29,83026.375
2022-03-30,82511.8203
2022-03-31,81224.1875
2022-04-01,81501.7031
2022-04-04,82162.4766
2022-04-05,81142.9453
2022-04-06,80353.8047
2022-04-07,80706.1641
2022-04-08,80493.3672
2022-04-11,79133.1719
2022-04-12,78865.0781
2022-04-13,79762.5
2022-04-14,78792.6406
2022-04-18,78776.4688
2022-04-19,80044.2109
2022-04-20,79995.8125
2022-04-21,78820.5312
2022-04-22,76632.5547
2022-04-25,77070.8125
2022-04-26,74899.4219
2022-04-27,75057.5703
2022-04-28,76921.8281
2022-04-29,74132.6875
2022-05-02,74554.3906
2022-05-03,74915.5625
2022-05-04,77156.4219
2022-05-05,74410.6328
2022-05-06,73998.8594
2022-05-09,71630.4062
2022-05-10,71806.9609
2022-05-11,70626.6562
2022-05-12,70560.2656
2022-05-13,72254.9375
2022-05-16,71973.0859
2022-05-17,73430.7109
2022-05-18,70477.3906
2022-05-19,70073.2266
2022-05-20,70084.6406
2022-05-23,71395.3438
2022-05-24,70815.8984
2022-05-25,71487.0859
2022-05-26,72913.1641
2022-05-27,74732.6406
2022-05-31,74269.75
2022-06-01,73720.7031
2022-06-02,75094.1172
2022-06-03,73870.3047
2022-06-06,74102.8828
2022-06-07,74811.5703
2022-06-08,74005.75
2022-06-09,72249.375
2022-06-10,70145.2969
2022-06-13,67422.5
2022-06-14,67188.9375
2022-06-15,68173.0312
2022-06-16,65960.3203
2022-06-17,66107.1172
2022-06-21,67731.4297
2022-06-22,67644.1562
2022-06-23,68292.9922
2022-06-24,70384.5
2022-06-27,70177.0625
2022-06-28,68761.4766
2022-06-29,68720.0234
2022-06-30,68128.5938
2022-07-01,68849.6719
2022-07-05,68971.3047
2022-07-06,69219.3672
2022-07-07,70264.75
2022-07-08,70212.0234
2022-07-11,69402.5781
2022-07-12,68761.4297
2022-07-13,68455.8359
2022-07-14,68259.1719
2022-07-15,69571.75
2022-07-18,68989.0469
2022-07-19,70900.7422
2022-07-20,71320.5234
2022-07-21,72031.2422
2022-07-22,71358.8281
2022-07-25,71452.8047
2022-07-26,70627.5469
2022-07-27,72478.2578
2022-07-28,73367.8594
2022-07-29,74419.7422
2022-08-01,74209.8125
2022-08-02,73715.125
2022-08-03,74870.4922
2022-08-04,74818.7656
2022-08-05,74706.6562
2022-08-08,74615.4375
2022-08-09,74302.7188
2022-08-10,75890.0156
2022-08-11,75856.7734
2022-08-12,77182.4297
2022-08-15,77491.5703
2022-08-16,77641.0625
2022-08-17,77092.4297
2022-08-18,77279.2891
2022-08-19,76283.5
2022-08-22,74656.8906
2022-08-23,74490.5547
2022-08-24,74709.5547
2022-08-25,75765.4609
2022-08-26,73211.6953
2022-08-29,72726.5
2022-08-30,71929.1719
2022-08-31,71380.6328
2022-09-01,71607.1719
2022-09-02,70842.9297
2022-09-06,70556.0547
2022-09-07,71853.8125
2022-09-08,72338.4453
2022-09-09,73450.9766
2022-09-12,74229.4609
2022-09-13,71017.6641
2022-09-14,71276.1172
2022-09-15,70475.5234
2022-09-16,69969.7109
2022-09-19,70451.0938
2022-09-20,69656.4375
2022-09-21,68467.0703
2022-09-22,67892.3828
2022-09-23,66722.1953
2022-09-26,66031.4062
2022-09-27,65895.4219
2022-09-28,67197.5312
2022-09-29,65785.3203
2022-09-30,64795.5586
2022-10-03,66475.8828
2022-10-04,68517.9688
2022-10-05,68386.1172
2022-10-06,67701.8281
2022-10-07,65805.3359
2022-10-10,65311.543
2022-10-11,64886.1562
2022-10-12,64674.0352
2022-10-13,66364.6172
2022-10-14,64794.3203
2022-10-17,66512.7266
2022-10-18,67275.3984
2022-10-19,66825.8594
2022-10-20,66301.1094
2022-10-21,67877.8281
2022-10-24,68685.5391
2022-10-25,69804.7578
2022-10-26,69289.3984
2022-10-27,68868.5391
2022-10-28,70573.6875
2022-10-31,70049.7188
2022-11-01,69762.5859
2022-11-02,68016.2266
2022-11-03,67303.8125
2022-11-04,68236.3125
2022-11-07,68894.5469
2022-11-08,69281.4688
2022-11-09,67854.4609
2022-11-10,71626.8047
2022-11-11,72289.6172
2022-11-14,71658.9219
2022-11-15,72289.5703
2022-11-16,71708.7969
2022-11-17,71501.8672
2022-11-18,71844.7188
2022-11-21,71573.5078
2022-11-22,72548.6484
2022-11-23,72982.1328
2022-11-25,72963.6094
2022-11-28,71835.6172
2022-11-29,71727.4688
2022-11-30,73969.9766
2022-12-01,73917.9609
2022-12-02,73835.3125
2022-12-05,72513.2734
2022-12-06,71470.4531
2022-12-07,71338.75
2022-12-08,71886.3672
2022-12-09,71360.3828
2022-12-12,72381.1641
2022-12-13,72912.3516
2022-12-14,72482.625
2022-12-15,70676.75
2022-12-16,69893.7109
2022-12-19,69267.9219
2022-12-20,69342.4453
2022-12-21,70384.7812
2022-12-22,69366.1562
2022-12-23,69775.7891
2022-12-27,69494.8438
2022-12-28,68658.8516
2022-12-29,69868.4766
2022-12-30,69695.0547
2023-01-03,69418.3672
2023-01-04,69946.0078
2023-01-05,69141.2812
2023-01-06,70724.2656
2023-01-09,70683.0938
2023-01-10,71177.0391
2023-01-11,72094.4375
2023-01-12,72349.5938
2023-01-13,72641.6953
2023-01-17,72494.1641
2023-01-18,71364.4062
2023-01-19,70827.4219
2023-01-20,72170.875
2023-01-23,73029.5547
2023-01-24,72979.2891
2023-01-25,72966.75
2023-01-26,73776.3672
2023-01-27,73961.9453
2023-01-30,73008.2734
2023-01-31,74080.1875
2023-02-01,74855.9766
2023-02-02,75961.9609
2023-02-03,75177.6562
2023-02-06,74720.5156
2023-02-07,75684.9844
2023-02-08,74847.5547
2023-02-09,74197.0703
2023-02-10,74369.8516
2023-02-13,75233.9609
2023-02-14,75221.9609
2023-02-15,75449.8047
2023-02-16,74414.9766
2023-02-17,74222.5234
2023-02-21,72733.6406
2023-02-22,72620.3438
2023-02-23,73013.8125
2023-02-24,72246.6562
2023-02-27,72477.8984
2023-02-28,72264.8438
2023-03-01,71927.2344
2023-03-02,72484.5703
2023-03-03,73662.8672
2023-03-06,73716.3281
2023-03-07,72586.8906
2023-03-08,72696.0547
2023-03-09,71364.0625
2023-03-10,70334.9844
2023-03-13,70230.2734
2023-03-14,71406.0703
2023-03-15,70908.1719
2023-03-16,72165.6562
2023-03-17,71371.1016
2023-03-20,72009.0703
2023-03-21,72950.5078
2023-03-22,71753.4141
2023-03-23,71973.9531
2023-03-24,72380.9297
2023-03-27,72500.3047
2023-03-28,72387.7578
2023-03-29,73419.7812
2023-03-30,73849.9531
2023-03-31,74920.3359
2023-04-03,75197.9688
2023-04-04,74768.2656
2023-04-05,74591.1406
2023-04-06,74874.0469
2023-04-10,74950.375
2023-04-11,74947.2734
2023-04-12,74638.5
2023-04-13,75641.7031
2023-04-14,75485.1406
2023-04-17,75736.3594
2023-04-18,75801.2109
2023-04-19,75794.8125
2023-04-20,75351.1328
2023-04-21,75420.6406
2023-04-24,75484.9531
2023-04-25,74293.125
2023-04-26,74007.7969
2023-04-27,75459.5391
2023-04-28,76091.3047
2023-05-01,76062.1016
2023-05-02,75180.2891
2023-05-03,74654.25
2023-05-04,74122.8906
2023-05-05,75498.25
2023-05-08,75533.6797
2023-05-09,75192.6562
2023-05-10,75532.3516
2023-05-11,75420.0625
2023-05-12,75317.5938
2023-05-15,75550.8906
2023-05-16,75072.4453
2023-05-17,75981.0703
2023-05-18,76713.4219
2023-05-19,76604.2734
2023-05-22,76625
2023-05-23,75765.4766
2023-05-24,75211.6406
2023-05-25,75873.6406
2023-05-26,76870.3672
2023-05-30,76876.8125
2023-05-31,76422.6328
2023-06-01,77190.7109
2023-06-02,78318.6562
2023-06-05,78162.7578
2023-06-06,78349.1016
2023-06-07,78052.3047
2023-06-08,78544.9609
2023-06-09,78637.4297
2023-06-12,79371.3438
2023-06-13,79925.5859
2023-06-14,80009.9062
2023-06-15,80999.6953
2023-06-16,80703.3672
2023-06-20,80321.2812
2023-06-21,79904.6953
2023-06-22,80208.7031
2023-06-23,79594.2891
2023-06-26,79238.3125
2023-06-27,80147.1953
2023-06-28,80118.7891
2023-06-29,80487.1094
2023-06-30,81478.7734
2023-07-03,81578.4141
2023-07-05,81427.7266
2023-07-06,80788.0625
2023-07-07,80569.3672
2023-07-10,80764.0312
2023-07-11,81310.5859
2023-07-12,81915.7891
2023-07-13,82619.125
2023-07-14,82537.125
2023-07-17,82855.7266
2023-07-18,83446.1406
2023-07-19,83644.6016
2023-07-20,83086.875
2023-07-21,83113.8438
2023-07-24,83450.8281
2023-07-25,83687.4766
2023-07-26,83675.6641
2023-07-27,83143.25
2023-07-28,83973.5703
2023-07-31,84099.4922
2023-08-01,83877.1562
2023-08-02,82715.7578
2023-08-03,82508.8125
2023-08-04,82076.9609
2023-08-07,82820.6328
2023-08-08,82471.5781
2023-08-09,81897.3984
2023-08-10,81928.3984
2023-08-11,81852.3281
2023-08-14,82328.7656
2023-08-15,81389.2188
2023-08-16,80786.4141
2023-08-17,80178.2734
2023-08-18,80171.6719
2023-08-21,80725.4531
2023-08-22,80502.1953
2023-08-23,81393.9453
2023-08-24,80299.4062
2023-08-25,80849.3125
2023-08-28,81357.4531
2023-08-29,82541.6875
2023-08-30,82872.3359
2023-08-31,82758.8984
2023-09-01,82912.3047
2023-09-05,82567.6641
2023-09-06,81993.4375
2023-09-07,81741.0703
2023-09-08,81863.7344
2023-09-11,82414.8203
2023-09-12,81948.0156
2023-09-13,82050.5938
2023-09-14,82766.375
2023-09-15,81762.1406
2023-09-18,81822.3203
2023-09-19,81646.0938
2023-09-20,80883.5
2023-09-21,79557.9453
2023-09-22,79376.4453
2023-09-25,79697.1797
2023-09-26,78526.6562
2023-09-27,78546.2656
2023-09-28,79020.1172
2023-09-29,78808.3125
2023-10-02,78814.9922
2023-10-03,77736.4922
2023-10-04,78368.0156
2023-10-05,78279.9609
2023-10-06,79218.6719
2023-10-09,79718.6875
2023-10-10,80136.0391
2023-10-11,80484.4062
2023-10-12,79989.6641
2023-10-13,79587.8828
2023-10-16,80434.5391
2023-10-17,80426.6172
2023-10-18,79347.5781
2023-10-19,78680.3438
2023-10-20,77691.3672
2023-10-23,77560.25
2023-10-24,78126.25
2023-10-25,77004.9609
2023-10-26,76093.7422
2023-10-27,75729.3906
2023-10-30,76647.1094
2023-10-31,77149.2031
2023-11-01,77961.1484
2023-11-02,79438.4688
2023-11-03,80189.375
2023-11-06,80332.5703
2023-11-07,80562.4453
2023-11-08,80647.4297
2023-11-09,80010.3516
2023-11-10,81273.6172
2023-11-13,81210.6328
2023-11-14,82778.8203
2023-11-15,82926.4844
2023-11-16,83045.0781
2023-11-17,83153.5781
2023-11-20,83777.4219
2023-11-21,83609.8594
2023-11-22,83954.1719
2023-11-24,84006.3125
2023-11-27,83843.3828
2023-11-28,83925.9297
2023-11-29,83860.9453
2023-11-30,84204.0625
2023-12-01,84706.3828
2023-12-04,84247.9609
2023-12-05,84203.5859
2023-12-06,83876.6172
2023-12-07,84559.25
2023-12-08,84907.8828
2023-12-11,85241.8906
2023-12-12,85637.875
2023-12-13,86809.8594
2023-12-14,87054.3984
2023-12-15,87052.4062
2023-12-18,87448.1094
2023-12-19,87968.7891
2023-12-20,86685.6484
2023-12-21,87579.9688
2023-12-22,87725.5234
2023-12-26,88097.6406
2023-12-27,88226.8203
2023-12-28,88269.4609
2023-12-29,88023.9844
2024-01-02,87527.9062
2024-01-03,86829.0938
2024-01-04,86542.5
2024-01-05,86700.6797
2024-01-08,87927.5078
2024-01-09,87809.8672
2024-01-10,88309.3594
2024-01-11,88253.0938
2024-01-12,88327.0391
2024-01-16,87998.4297
2024-01-17,87505.375
2024-01-18,88282.9688
2024-01-19,89376.3672
2024-01-22,89572.7031
2024-01-23,89836.6719
2024-01-24,89910.4688
2024-01-25,90389.1719
2024-01-26,90330.1953
2024-01-29,91015.1953
2024-01-30,90967.7031
2024-01-31,89503.9062
2024-02-01,90628.0391
2024-02-02,91601.6719
2024-02-05,91310.5547
2024-02-06,91524.2422
2024-02-07,92280.7188
2024-02-08,92345.125
2024-02-09,92884.75
2024-02-12,92797.6094
2024-02-13,91538.3281
2024-02-14,92433.3906
2024-02-15,92993
2024-02-16,92560.6484
2024-02-20,92007.4531
2024-02-21,92128.1016
2024-02-22,94081.0547
2024-02-23,94115.8516
2024-02-26,93762.6172
2024-02-27,93924.1562
2024-02-28,93777.2344
2024-02-29,94288.3125
2024-03-01,95049.6641
2024-03-04,94939.5312
2024-03-05,93972.9531
2024-03-06,94463.6484
2024-03-07,95451.1875
2024-03-08,94834.0078
2024-03-11,94727.8047
2024-03-12,95793.1172
2024-03-13,95612.4922
2024-03-14,95361.1797
2024-03-15,94745.5
2024-03-18,95345.7969
2024-03-19,95884.9844
2024-03-20,96752.2969
2024-03-21,97068.0234
2024-03-22,96936.6641
2024-03-25,96640.2188
2024-03-26,96369.3672
